0,2.2848756
10,0.6629805
20,0.44177863
30,0.43447396
40,0.21948871
50,0.2770251
60,0.19606657
70,0.21920282
80,0.2091277
90,0.06589157
100,0.1191541
110,0.19596094
120,0.044327933
130,0.09261587
140,0.15688612
150,0.08389196
160,0.14818875
170,0.16270065
180,0.19482753
190,0.1501156
200,0.09997851
210,0.04455998
220,0.14133808
230,0.036733173
240,0.056478284
250,0.1522691
260,0.025760919
270,0.0116809355
280,0.21188931
290,0.07988663
300,0.04742927
310,0.054185044
320,0.04047331
330,0.06452806
340,0.08053173
350,0.13194057
360,0.059505496
370,0.04336982
380,0.05587654
390,0.029252911
400,0.03125252
410,0.0333111
420,0.031115826
430,0.058499593
440,0.028209774
450,0.04004175
460,0.028183423
470,0.020741273
480,0.021189671
490,0.048556715
500,0.029445002
510,0.028723327
520,0.07877893
530,0.010342795
540,0.011877359
550,0.06093184
560,0.051137455
570,0.030586002
580,0.023594305
590,0.015127495
600,0.036778226
610,0.008852113
620,0.013311347
630,0.04231722
640,0.032059982
650,0.05922086
660,0.02049419
670,0.01498127
680,0.01742936
690,0.0068786778
700,0.055517964
710,0.025479231
720,0.01988438
730,0.0060151825
740,0.09753436
750,0.022091648
760,0.051772445
770,0.018425522
780,0.069671184
790,0.021290941
800,0.032835223
810,0.048901066
820,0.040025655
830,0.026648682
840,0.04062314
850,0.021266058
860,0.019815642
870,0.00564972
880,0.008265444
890,0.031835426
900,0.034046315
910,0.0970808
920,0.034863297
930,0.011395881
940,0.02811307
950,0.04649619
960,0.00838706
970,0.017167538
980,0.03599553
990,0.020656586
1000,0.028869106
1010,0.0013318333
1020,0.026102418
1030,0.0038388472
1040,0.008796296
1050,0.021100607
1060,0.027226688
1070,0.0025174383
1080,0.03579809
1090,0.011278445
1100,0.062370155
1110,0.014260579
1120,0.0036446783
1130,0.04185842
1140,0.034089614
1150,0.008058751
1160,0.0928337
1170,0.0015019
1180,0.009310367
1190,0.020025529
1200,0.018166706
1210,0.05939921
1220,0.0184487
1230,0.018825274
1240,0.0414167
1250,0.023114955
1260,0.01535124
1270,0.0060524214
1280,0.01669547
1290,0.003544507
1300,0.09823822
1310,0.0030297865
1320,0.018885966
1330,0.008011017
1340,0.015118893
1350,0.027009694
1360,0.002934583
1370,0.0023365878
1380,0.0062638577
1390,0.016261641
1400,0.0057644863
1410,0.026977943
1420,0.016062094
1430,0.009000735
1440,0.008845154
1450,0.0026771734
1460,0.0008007867
1470,0.044757456
1480,0.012042047
1490,0.0053749536
1500,0.003961614
1510,0.012710634
1520,0.0049783946
1530,0.01759722
1540,0.00868807
1550,0.04921794
1560,0.0023816074
1570,0.019897452
1580,0.011033258
1590,0.008823498
1600,0.03777676
1610,0.014159191
1620,0.0038197092
1630,0.009587947
1640,0.004246345
1650,0.042961348
1660,0.00089039386
1670,0.10586029
1680,0.0042753355
1690,0.09434663
1700,0.02521346
1710,0.028084666
1720,0.0120852385
1730,0.01820202
1740,0.00086222036
1750,0.0058510313
1760,0.03665644
1770,0.022025328
1780,0.0016410659
1790,0.036952205
1800,0.0058860527
1810,0.005731219
1820,0.039284334
1830,0.0010765214
1840,0.013282673
1850,0.010040176
1860,0.015892483
1870,0.004600206
1880,0.019551685
1890,0.004267191
1900,0.0012236332
1910,0.0068803336
1920,0.004175673
1930,0.008150258
1940,0.008303673
1950,0.01408198
1960,0.0014357055
1970,0.0012540221
1980,0.0005787994
1990,0.046305373
2000,0.015884098
2010,0.01092342
2020,0.00410159
2030,0.004278849
2040,0.0057639293
2050,0.002362478
2060,0.0019373365
2070,0.008446474
2080,0.026321914
2090,0.04198318
2100,0.0011865635
2110,0.012408156
2120,0.013775446
2130,0.0015051466
2140,0.008425415
2150,0.05361103
2160,0.0020837453
2170,0.028122809
2180,0.0066858563
2190,0.042198658
2200,0.030952089
2210,0.015463418
2220,0.042577837
2230,0.018615894
2240,0.04615264
2250,0.03220115
2260,0.004928508
2270,0.0027294809
2280,0.0029391623
2290,0.023594331
2300,0.00036068223
2310,0.0062667783
2320,3.8688377e-05
2330,0.0017114293
2340,0.0016964785
2350,0.026339918
2360,0.004394184
2370,0.0029337062
2380,0.0059229475
2390,0.0077758627
2400,0.0095971115
2410,0.011927642
2420,0.00064991956
2430,0.014036866
2440,0.023752272
2450,0.05819253
2460,0.067304716
2470,0.0048284424
2480,0.008726808
2490,0.0022213783
